143|2020|4|27|||||||||||||||||||||||||
143|2020|4|28|||||||||||||||||||||||||
143|2020|4|29|||||||||||||||||||||||||
143|2020|4|30|||||||||||||||||||||||||
143|2020|5|1|||||||||||||||||||||||||
143|2020|5|2|||||||||||||||||||||0||||
143|2020|5|3|1|0|0|3|1|0|5|0|5||0|25|10|0||||||5|||||
143|2020|5|4|||||||||||||||||||||||||
143|2020|5|5||||||||||||||25|||0||||||||
143|2020|5|6|||||||||||||||||||||||||
143|2020|5|7|||||||||||||||||||||||||
143|2020|5|8|||||||||||||||||||||0|0|2|13|
143|2020|5|9|30|20|35|15|20|20|5|5|5|5|0|5|0|0||0|0||||||||
143|2020|5|10|||||||||||||||||||||||||
143|2020|5|11|||||||||||||||||||||||||
143|2020|5|12|||||||||||||||||||||||||
143|2020|5|13|||||||||||||||||||||||||
143|2020|5|14|||||||||||||||||||||||||
143|2020|5|15|||0|||0|0|5|10|15|10|10|0|0|||0|0|0||||||
143|2020|5|16|||||0|1|||||||||||||||||||
143|2020|5|17|||||||||||||||||||||||||
143|2020|5|18||||||||||||||||||||||2|3|30|
143|2020|5|19|20|5|5|||||||||||5|0||||||||||
143|2020|5|20|||||||||||||||||||||||||
143|2020|5|21|||||||||||||||||||||||||
143|2020|5|22|||||||||||||||||||||||||
143|2020|5|23|||||||||||||||||||||||||
143|2020|5|24|||||||||||||||||||||||||
143|2020|5|25|||||||||||||||||||||||||
143|2020|5|26|||||||||||||||||||||||||
143|2020|5|27|||||||||||||||||||||||||
143|2020|5|28|||||||||||||||||||||||||
143|2020|5|29|||||||||||||||||||||||||
143|2020|5|30|||||||||||||||||||||||||
143|2020|5|31|||||||||||||||||||||||||
143|2020|6|1|||||||||||||||||||||||||
143|2020|6|2|||||||||||||||||||||||||
143|2020|6|3|||||||||||||||||||||||||
143|2020|6|4|||||||||||||||||||||||||
143|2020|6|5|||||||||||||||||||||||||
143|2020|6|6|||||||||||||||||||||||||
143|2020|6|7|||||||||||||||||||||||||
143|2020|6|8|||||||||||||||||||||||||
143|2020|6|9|||||||||||||||||||||||||
143|2020|6|10||||||||||||||||||||||0|1||
143|2020|6|11|4|1|205|75|5|0|0|0|||||||||||||||||
143|2020|6|12||||||||||||||||||0|275|20|65|50|65|35|
143|2020|6|13|30|0|10|5|25|30|0||||||||||||0||||||
143|2020|6|14||20|25|90|40|0|15|70|40|55|10|0|||||||||||||
143|2020|6|15|||||||||||||||||||||||||
143|2020|6|16|||||||||||||||||||||||||
143|2020|6|17|||||||||||||||||||||||||
143|2020|6|18|0|0|0|0|5|0|3|4|14|2|5|1|5|11|3|2|0|0|0|0|5|6|6|0|
143|2020|6|19|||1||0|3|0||||||||||||||||||
143|2020|6|20|||||||||||||||||||||||||
143|2020|6|21|||||||||||||||||||||||||
143|2020|6|22|||||||||||||||||||||||||
143|2020|6|23|||||||||||||||||||||||||
143|2020|6|24|||||||||||0|0|3|1|0|2|0|2|12|3|0||||
143|2020|6|25||0||||||||0||||4|0|0|3||||0||||
143|2020|6|26|||||||||||||||||||||||||
143|2020|6|27|||||||||||||||||||||||||
143|2020|6|28|||||||||||||||||||||||||
143|2020|6|29||||||||||||||||0|11|81|31|40|44|64|82|69|
143|2020|6|30|42|7|0||||||||||||||||||0|0|0|10|
143|2020|7|1|3||1||||||||||||||||||||||
143|2020|7|2|||||||||||||||||||||||||
143|2020|7|3|||||||||||||0|0|0||||0|0|1|23|20|15|
143|2020|7|4|0||||||||||||||||||||||||
143|2020|7|5|||||||||||||||||||||||||
143|2020|7|6|||||||||||||||||||||||||
143|2020|7|7||||||||||||||||||0|0||||||
143|2020|7|8|||||||||||||||||||||||||
143|2020|7|9||||||||||||||||||||||||0|
143|2020|7|10|0|||0|11|53|36|57|74|25|3|3|0||||||||||||
143|2020|7|11|||||||||||||||||||||||||
143|2020|7|12|||||||||||||1|4|3|0|1|4|20|33|52|79|38|43|
143|2020|7|13|7|20|16|29|42|12|39|119|93|83|40|27|17|1|||||||||||
143|2020|7|14|||0|3|4|1|0|0|0||||||0|0|0|0|0|0|||||
143|2020|7|15||||3|11|7|2|0||||1|0||||||||||||
143|2020|7|16|||||||||||||||||||||||||
143|2020|7|17|||||||||||||||||||||||||
143|2020|7|18|||||||||||||||||||||||||
143|2020|7|19|||||||||||||||0||||||||0||
143|2020|7|20||||||||||0|||9||||0||||||||
143|2020|7|21|0|57|2||||||||||||||||||||||
143|2020|7|22|0|43|38|30|67|6|42|40|15|9|9|11|12|17|15|16|34|4|20|0|6|17|4|1|
143|2020|7|23|9|1|4|5|0|0|5|9|4|2|19|29|9|14|15|29|30|47|6|22|66|90|156|60|
143|2020|7|24||||1|0|||||||0|14|14|0|2||0|19|10|4|13|20|18|
143|2020|7|25|38|12|18|5|4|13|15|9|1|0|||||3|18|1|0|||||||
143|2020|7|26||||0|||||||||||||||||||||
143|2020|7|27|||||||||||||3|0|0|0|7|33|51|47|13|13|2|0|
143|2020|7|28|6|8|0|0||3|2|0||||||||||26|24|28|15|7|24|3|
143|2020|7|29|0|2|3|6|0||||||1|10|12|0|3|2|||||||||
143|2020|7|30|||||0|1|||1|117|164|30|29|18|||||||||||
143|2020|7|31||||||1|||0|3|0||||||0|0|||||||
143|2020|8|1|||0||1|0|||||||||||0|0||0|0||||
143|2020|8|2|||||||||||||||||||||||||
143|2020|8|3|||||||||||||||||||||||||
143|2020|8|4|||||||||||||||||||||||||
143|2020|8|5|||||||||||||0|0||||||||||0|
143|2020|8|6|0||0|0|0||||||23|56|20|0|||||||||||
143|2020|8|7|||||||0|164|10|33|1|21|163|137|75|35|72|21|38|27|35|3|10|2|
143|2020|8|8|133|175|219|29|72|56|54|78|56|40|34|166|61|59|111|40|16|210|70|3|||||
143|2020|8|9|0|0|0|5|||||||||0|0||||||||||0|
143|2020|8|10|0|0|0|0|2|1|4|1|6|0|0||8|0|5|0|7|13|134|0||0|||
143|2020|8|11|0|1|||||||||||||1|28|||||6|12|0||
143|2020|8|12|||||||||||||||||||||||||
143|2020|8|13|||||||||||||||||||||||||
143|2020|8|14|||||||||||||||||||||||||
143|2020|8|15|||||||||||||||||||||||||
143|2020|8|16|||||||||||||||||||||||||
143|2020|8|17|||||||||||||||||||||||||
143|2020|8|18|||||||||||||||||||||||||
143|2020|8|19|||||||||||||||||||||||||
143|2020|8|20|||||||||||||||||||||||||
143|2020|8|21|||||||||||||||||||||||||
143|2020|8|22|||||||||||||||||||||||||
143|2020|8|23|0|0|||||||||||||||||||||||
143|2020|8|24|||||||||||||||||||||||||
143|2020|8|25|||||||||||||||||||||||||
143|2020|8|26|||||||||||||||||||||||||
143|2020|8|27|||0|46|23|1|1||||||||||||||||||
143|2020|8|28|||||||||||||0||||||||||||
143|2020|8|29|||||||||||5||||||||||||||
143|2020|8|30||||||||||||||||||0|278|10|||||
143|2020|8|31|||||||||||||||||||||||||
143|2020|9|1|||||||||||||||||||0|0|0|0|||
143|2020|9|2|||1|0|||7|86|140|52|3|||||||0|2|81|16|3|34|22|
143|2020|9|3|59|66|117|136|20|42|0|0|||8|0|||||||||||||
143|2020|9|4|||||||||||||||||||||||||
143|2020|9|5|||||||||||||0|8|7|2|3|1|0|2|1|8|3|5|
143|2020|9|6|3|29|1|||||||||7|12|0||0|0|15|14|3|16|47|26|10|
143|2020|9|7|4|6|13|12|14|40|40|52|58|71|21|13|||||||||||||
143|2020|9|8|||||||||||||||||||0||||||
143|2020|9|9|||||||||0|12|||||||||||||||
143|2020|9|10|||9|7|||||||||||||||||||||
143|2020|9|11||||0||||0|2|||||||||0|15|2|0|0|4|10|
143|2020|9|12|6|0|1|5|0|7|9|0|0|2|3|3|1|1|0||||||||||
143|2020|9|13|||||||||||||||||||||||||
143|2020|9|14|||||||||||||||||||||||||
143|2020|9|15|||||||||||||||||||||||||
143|2020|9|16|||||1|2|1|0|0|9|0||||||||||||||
143|2020|9|17||||||||||3|0|||0|0|0|0|0|0|2|10|1|0|1|
143|2020|9|18|2|0|0|0|0|1|7|9|||||||||||||||||
143|2020|9|19|||||||||||||||||||||||||
143|2020|9|20|||||||||||||||||||||||||
143|2020|9|21|||||||||||||||||||||||||
143|2020|9|22|||||||||||||||||||||||||
143|2020|9|23|||||||||||||||||||||||||
143|2020|9|24|||||||||||||||||0||||||||
143|2020|9|25|||||||||||||||||||||||||
143|2020|9|26||||||||||||||||0|0||||||||
143|2020|9|27|||||||||||||||||||||||||
143|2020|9|28|||||||||||||||||||||||||
143|2020|9|29|||||||||||||||||||||||||
143|2020|9|30|||||||||||||||||||||||||
143|2020|10|1|||||||||||||||||||||||||
143|2020|10|2|||||||||||||||||||||||||
143|2020|10|3||||0|6|3|1||||||||||||||||||
143|2020|10|4|0|0|0|1||0|||||||||||||||||||
143|2020|10|5|||||||||||||||||||||||||
143|2020|10|6|||||||||||||||||||||||||
143|2020|10|7|||||||||||||||||||||||||
143|2020|10|8|||||||||||||||||||||||||
143|2020|10|9|||||||||||||||||||||||||
143|2020|10|10|||||||||||||||||||||||||
143|2020|10|11|||||||||||||||||||||||||
143|2020|10|12|||||||||||||||||||||||||
143|2020|10|13|||||||||||||||||||||||||
143|2020|10|14|||||||||||||||||||||||||
143|2020|10|15|||||||||||||||||||||||||
143|2020|10|16|||||||||||||||||||||||||
143|2020|10|17|||||||||||||||||||||||||
143|2020|10|18|||||||||||||||||||||||||
143|2020|10|19|||||||||||||||||||||||||
143|2020|10|20|||||||||||||||||||||||||
143|2020|10|21|||||||||||||||||0|0|5|20|25|40|25|5|
143|2020|10|22|||||||||||||||||||||||||
143|2020|10|23|||||||||||||||||||||||||
143|2020|10|24|||||||||||||||||||||||||
143|2020|10|25|||||||||||||||||||||||||
143|2020|10|26|||||||||||||||||||||||||
143|2020|10|27|||||||||||||||||||||||||
143|2020|10|28|||||||||||||||||||||||||
143|2020|10|29|||||||||||||||||||||||||
143|2020|10|30|||||||||||||||||||||||||
143|2020|10|31|||||||||||||||||||||||||
143|2020|11|1|||||||||15|||13|||0|||1|||2||||
143|2020|11|2|||||||||||||||||||||||||
143|2020|11|3|||||||||||||||||||||||||
143|2020|11|4|||||||||||||||||||||||||
143|2020|11|5|||||||||||||||||||||||||
143|2020|11|6|||||||||||||||||||||||||
143|2020|11|7|||||||||||||||||||||||||
143|2020|11|8|||||||||||||||||||||||||
143|2020|11|9|||||||||||||||||||||||||
143|2020|11|10|||||||||||||||||||||||||
143|2020|11|11|||||||||||||||||||||||||
143|2020|11|12|||||||||||||||||||||||||
143|2020|11|13|||||||||||||||||||||||||
143|2020|11|14|||||||||||||||||||||||||
143|2020|11|15|||||||||||||||||||||||||
143|2020|11|16|||||||||||||||||||||||||
143|2020|11|17|||||||||||||||||||||0|||4|
143|2020|11|18||||||||||||||||||0|||0|||0|
143|2020|11|19|||0|||12|||55|||0|||123||||||||||
143|2020|11|20|||||||||||||||||||||||||
143|2020|11|21|||||||||||||||||||||||||
143|2020|11|22||||||0|||5|||9|||0||||||||||
143|2020|11|23|||||||||||||||||||||||||
143|2020|11|24|||||||||||||||||||||||||
143|2020|11|25|||||||||||||||||||||||||
143|2020|11|26|||||||||||||||||||||||||
143|2020|11|27||||||0|||||||||||||||||||
143|2020|11|28|||||||||||||||||||||||||
143|2020|11|29|||||||||||||||||||||||||
143|2020|11|30|||||||||||||||||||||||||
143|2020|12|1|||||||||||||||||||||||||
143|2020|12|2|||||||||||||||||||||||||
143|2020|12|3|||||||||||||||||||||||||
143|2020|12|4|||||||||||||||||||||||||
143|2020|12|5|||||||||||||||||||||||||
143|2020|12|6|||||||||||||||||||||||||
143|2020|12|7|||||||||||||||||||||||||
143|2020|12|8|||||||||||||||||||||||||
143|2020|12|9|||||||||||||||||||||||||
143|2020|12|10|||||||||||||||||||||||||
143|2020|12|11|||||||||||||||||||||||||
143|2020|12|12|||||||||||||||||||||||||
143|2020|12|13||||||||||||||||||0|||0||||
143|2020|12|14|||||||||||||||||||||||||
143|2020|12|15|||||||||||||||||||||||||
143|2020|12|16|||||||||||||||||||||||||
143|2020|12|17|||||||||||||||||||||||||
143|2020|12|18|||||||||||||||||||||||||
143|2020|12|19|||||||||||||||||||||||||
143|2020|12|20|||||||||||||||||||||||||
143|2020|12|21|||||||||||||||||||||||||
143|2020|12|22|||||||||||||||||||||||||
143|2020|12|23|||||||||||||||||||||||||
143|2020|12|24|||||||||||||||||||||||||
143|2020|12|25|||||||||||||||||||||||||
143|2020|12|26|||||||||||||||||||||||||
143|2020|12|27|||||||||||||||0|||13|||0||||
143|2020|12|28|||||||||||||||||||||||||
143|2020|12|29|||||||||||||||||||||3|||10|
143|2020|12|30|||2||||||||||||||||||||||
143|2020|12|31|||||||||||||||||||||||||
