281|2019|3|3|||||||||||||||||||||||||
281|2019|3|4|||||||||||||||||||||||||
281|2019|3|5|||||||||||||||||||||||||
281|2019|3|6||||||0||||||0||||||||||||0|
281|2019|3|7|||0||||||||||||||||||||||
281|2019|3|8|||||||||||||||||||||||||
281|2019|3|9|||||||||||||||||||||||||
281|2019|3|10|||||||||0|||15|||30|||10|||5||||
281|2019|3|11|||||||||||||||||||||||||
281|2019|3|12||||||||||||||||||0|||10||||
281|2019|3|13|||||||||||||||||||||||||
281|2019|3|14|||||||||||||||||||||||||
281|2019|3|15||||||||||||||||||0|||2||||
281|2019|3|16|||||||||||||||||||||||||
281|2019|3|17|||||||||||||||||||||||||
281|2019|3|18|||||||||||||||||||||||||
281|2019|3|19|||||||||||||||||||||||||
281|2019|3|20||||||||||||||||||0|||20|||35|
281|2019|3|21|||5||||||||||||||||||||||
281|2019|3|22|||||||||||||||||||||||||
281|2019|3|23||||||||||||||||||5|||||||
281|2019|3|24|||||||||||||||||||||||||
281|2019|3|25|||||||||||||||||||||||||
281|2019|3|26|||||||||||||||||||||||||
281|2019|3|27|||||||||||||||||||||||||
281|2019|3|28|||||||||||||||||||||||||
281|2019|3|29||||||||||||||||||||||||0|
281|2019|3|30|||5|||60||||||||||||0|||||||
281|2019|3|31|||||||||||||||||||||||||
281|2019|4|1|||||||||||||||||||||||||
281|2019|4|2|||||||||||||||||||||||||
281|2019|4|3|||||||||||||||||||||||||
281|2019|4|4|||||||||||||||||||||||||
281|2019|4|5|||||||||||||||||||||||||
281|2019|4|6|||||||||||||||||||||||||
281|2019|4|7|||||||0||||||||||||||||||
281|2019|4|8|||||||||||||||||||||||||
281|2019|4|9||||||||||||||||0|15|5|10|15|30|30|25|20|
281|2019|4|10|25|30|20|20|0||||||||||||||||||||
281|2019|4|11|||||||||||||||||||||||||
281|2019|4|12|||||||||||||||||||||||||
281|2019|4|13|||||||||||||||||||||||||
281|2019|4|14||||||||||||||0|0||||||||||
281|2019|4|15|||||||||||||||||||||||||
281|2019|4|16|||||||||||||||||||||||||
281|2019|4|17|||||||||||||||||||||||||
281|2019|4|18|||||||||||||||||||||||||
281|2019|4|19|||||||||||||||||||||||||
281|2019|4|20|||||||||||||||||||||||||
281|2019|4|21|||||||||||||||||||||||||
281|2019|4|22|||||||||||||||||||||||||
281|2019|4|23||||||||||||||||0|2|3|5|5|0|5|0|10|
281|2019|4|24|15|10|5|5|0|0||0|5||||||||||||||||
281|2019|4|25|||||||||||||||||||0||||||
281|2019|4|26|4|1||5|0|5|0|5|5|5|15||0|15|0|0|15|10|0|0|5||||
281|2019|4|27|||||||||||||||||||||||||
281|2019|4|28|||||||||||||||||||||||||
281|2019|4|29||||||||||||5|25|50|50|60|55|75|45|15|5|||0|
281|2019|4|30||||5|||||||||||||||||||||
281|2019|5|1|||||||||||||||||||||||||
281|2019|5|2|||||||||||||||||||||||||
281|2019|5|3|||||||||||||||||||||||||
281|2019|5|4|||||||||||||||||||||||||
281|2019|5|5|||||||||||||||||||||||||
281|2019|5|6|||||||||||||||||||||||||
281|2019|5|7|||||||||||||||||||||||||
281|2019|5|8|||||||||||||||||||||||||
281|2019|5|9|||||||||||||||||||||||||
281|2019|5|10|||||||||||||||||||||||||
281|2019|5|11|||||||||||||||||||||||||
281|2019|5|12|||||||||||||||||||||||||
281|2019|5|13|||||||||||||||||||||||||
281|2019|5|14|||0|0||0|||||||||||||||||||
281|2019|5|15|||||||||||||||||||||||||
281|2019|5|16|||||||||||||||||||||||||
281|2019|5|17|||||||||||||||||||||||||
281|2019|5|18|0|10|15|0|15|20|10|10|10|20|5|0||5|||||||||||
281|2019|5|19|||||||||||||||0|3|2|0|5||0|0|||
281|2019|5|20|5|0||5||||||0|||||||||||||||
281|2019|5|21|||||||||||||||||||||||||
281|2019|5|22|||||||||||||||||||||||||
281|2019|5|23|||||||||||||||||||||||||
281|2019|5|24|||||||||||||||||||||||||
281|2019|5|25|||||||||||||||||||||||||
281|2019|5|26|||||||||||||||||||||||||
281|2019|5|27||0|0|0|0|3|12|30|5|5|0|0|0|5|0|||||15|5||||
281|2019|5|28|||||||||||||||||||||||||
281|2019|5|29|||||||||||||||||||||||||
281|2019|5|30||||||||||||||||||||||0|0||
281|2019|5|31|0|2|1|2|5||||||||||||||||||||
281|2019|6|1|||||||||||||||||||||||||
281|2019|6|2|||||||||||||||||||||||||
281|2019|6|3|||||||||||||||||||||||||
281|2019|6|4|||||||||||||||||||||||||
281|2019|6|5|||||||||||||||||||||||||
281|2019|6|6||||||||||||||||||||0|1|9|50|25|
281|2019|6|7|15|50|40|35|25|20|5|15|0|0|5|0|5|||||0|0||||||
281|2019|6|8|||||||||||||||||||||||||
281|2019|6|9|||||||||||||||||||||||||
281|2019|6|10|||||||||||||||||||||||||
281|2019|6|11|||||||||||||||||||||||||
281|2019|6|12|||||||||||||||||||||||||
281|2019|6|13|||||||||||||||||||||||||
281|2019|6|14||||||||||||||1|1|0|2|1|0|||||0|
281|2019|6|15|15|15|0|0||||||||||||||5||0|0|65|30|0|
281|2019|6|16|||||||||||||||||||||||||
281|2019|6|17|||||||||||||||||||||||||
281|2019|6|18||||||||||0|0|||||||||1|||||
281|2019|6|19|||||||||||||||||||||||||
281|2019|6|20|||||||||||||||||||||||||
281|2019|6|21|||||||||||||||||||0|85|5|0|||
281|2019|6|22|||||||||||||||||||||||||
281|2019|6|23|||||||||||||||||||||||||
281|2019|6|24|||||||||||||||||||||||||
281|2019|6|25|||||||||||||||||||||||||
281|2019|6|26|||||||||||0|20|55|65|30|45|20|40|95|200|80|75|30|15|
281|2019|6|27|45|130|210|75|20|70|70|30|15|5|0||||||||||||||
281|2019|6|28|||15|10|0|0|15|0|||||||||||||||||
281|2019|6|29||||||||5|5|15|10|10|0|10|10|10|25|115|135|25|25|10|5|0|
281|2019|6|30|||||||||||||||||||||||||
281|2019|7|1|||||||||||0|0|0||||||||||||
281|2019|7|2|||||||||||||||||||||||||
281|2019|7|3|||||||||||||||||||||||||
281|2019|7|4|||||||||||||||||||||||||
281|2019|7|5|||||||||||||||||||||||||
281|2019|7|6|||||||||||||||||||||||||
281|2019|7|7||||0|2||||||||||||||||||||
281|2019|7|8|||||||||||||||||||||||||
281|2019|7|9|||||||||||||||||||||||||
281|2019|7|10|||||||||||||||1|4|45|55|45|15|5|0|5||
281|2019|7|11|4|6|0||||||||||||||||||||||
281|2019|7|12|||||||||||||||||||||||||
281|2019|7|13|||||||||||||||||||||||||
281|2019|7|14|||||||||||||||||||||||||
281|2019|7|15|||||||||||||||||||||3|2|0|5|
281|2019|7|16|10|0|0||||||||||||||||||||||
281|2019|7|17|||||||||||||||||||||||||
281|2019|7|18|1|4|5|0|0|20|5|15|5|0|||||||||||||||
281|2019|7|19|||||||||||||||||5|5|||0|10|0|5|
281|2019|7|20|5|30|10|10|10|30|50|70|30|20|70|45|60|50|15|15|15|15|0||0|5|45|5|
281|2019|7|21|0|5|0|5|35|25|20|10|10|0|||||5|0|||||||||
281|2019|7|22|||||||||||||||||||||||||
281|2019|7|23|||||||||||||||||||||||||
281|2019|7|24|||||||||||||||||0|0|||||||
281|2019|7|25||||||0|5|15|25|5|0||||||||||||||
281|2019|7|26|||||||||||||||||||||||||
281|2019|7|27|||||||||||||||||||||||||
281|2019|7|28|||||||||||||||||||||||||
281|2019|7|29|||||||||||||||||||||||||
281|2019|7|30|||||||||||||||||||||||||
281|2019|7|31|||||||||||||||||||||||||
281|2019|8|1|||||||||||||||||||||||||
281|2019|8|2|||||||||||||||||||||||||
281|2019|8|3|||||||||||||||||||||||||
281|2019|8|4|||||||||||||||||||||||||
281|2019|8|5|||||||||||||||||||||||||
281|2019|8|6||||||||||||||||3|7|25|20|20|40|90|5|5|
281|2019|8|7|5|5|0|5|10|0|0|5||||||||65|0|0|||||||
281|2019|8|8|||||||||||||||||80|0|||||||
281|2019|8|9|||||||||||||||||||||||||
281|2019|8|10|||||||||||||||||||||||||
281|2019|8|11|||||||||||||||||||||||||
281|2019|8|12|||||||||||||||||||||||||
281|2019|8|13|||||||||||||||||||||||||
281|2019|8|14|||||||||||||||||||||||1|6|
281|2019|8|15|5|0|||||||0||0|0|5|75|45|20|0|0||0|||||
281|2019|8|16|||||||||||||||||||||||||
281|2019|8|17|||||||||||||||||||||||||
281|2019|8|18|||||||||||||||||||||||||
281|2019|8|19|||||||||||||||||||||||||
281|2019|8|20|||||||||||||||||||||||||
281|2019|8|21||||||||||||||||0|0|2|2|11|0|0|10|115|
281|2019|8|22|75|0|30|315|90|70|25|30|20|10|30|75|60|20|||||||||||
281|2019|8|23|||||||0||||||||||||||||||
281|2019|8|24|||||||||||||||||||||||||
281|2019|8|25|||||||||||||||||||||||||
281|2019|8|26|||||||||||||||||||||||||
281|2019|8|27|||||0|||5|10|0|20|0|105|25|5|0|||||||||
281|2019|8|28|||||||1|1|13|15|5||||||||||||||
281|2019|8|29|||||||1|1|||||||||||||||||
281|2019|8|30|||||||||||||||||||||||||
281|2019|8|31|||||||||||||||||||||||||
281|2019|9|1||||||||||||||||5|10|0|||||||
281|2019|9|2||||||||1|0|4|0|5|0|10|5||0|5|0|0||5|15|5|
281|2019|9|3|10|75|20|15||||15|65|40|60|25|5|0||||0|0||||||
281|2019|9|4|5|5||0|0|0|0|0|||||||||||||||||
281|2019|9|5||1||||||||||||||4|10|5|||||||
281|2019|9|6|||||||||||||||||||||||||
281|2019|9|7||0|0|4|1|5|0|20|0|5|||0|0|||||||||||
281|2019|9|8|||||||0||||||||||||||||||
281|2019|9|9|||0|||||||||||||0|||||||||
281|2019|9|10|||||||||||||||||||||||||
281|2019|9|11|||||||||||||||||||||||||
281|2019|9|12||||||||||3|2|0|0|10|0|20|5|0|||||5|0|
281|2019|9|13|||||||||||||||||||||||||
281|2019|9|14|||||||||||||||||||||||||
281|2019|9|15|||||||||||||||||||||||||
281|2019|9|16|||||||||||||||||||||||||
281|2019|9|17|||||||||||||||||||||||||
281|2019|9|18|||||||||||||||||||||||||
281|2019|9|19|||||||||||||||||||||||||
281|2019|9|20|||||||||||||||||||||||||
281|2019|9|21|||||0|4|11|0|0|5|0|0|15|10|60|75|55|55|70|55|50|30|40|25|
281|2019|9|22|25|40|15|10|25|50|30|40|15|15|20|10|5|15|15|20|15|10|5|20|30|35|20|0|
281|2019|9|23||||5|0|||0|||||||||||||||||
281|2019|9|24|||||||||||||||||||||||||
281|2019|9|25|||||||||||||||||||||||||
281|2019|9|26|||||||||||||||||||||||||
281|2019|9|27||||||||||||||||||||0|5||||
281|2019|9|28|5|0||0|||0|0|||||||||||||||||
281|2019|9|29|||||||||||||||||||||||||
281|2019|9|30|||||||||||||||||||||||||
281|2019|10|1||||||||||||0|4|||||0|||0||||
281|2019|10|2||5|5|5|5|5|10|0|40|15|30|65|90|70|40|20|35|90|165|95|110|185|110|20|
281|2019|10|3|15|5|20|5|0|15||0|||||||||||||||||
281|2019|10|4|||||||||||||||||||||||||
281|2019|10|5|||||||||||||||||||0||||||
281|2019|10|6|||||||||||||||||||||||||
281|2019|10|7||||||0|5|5|5|10|0||||0||0|15|10|10|0|0|5||
281|2019|10|8|||||||||||||||||||||||||
281|2019|10|9|||||||||||||||||||||||||
281|2019|10|10|||||||||||||||||||||||||
281|2019|10|11|||||||||||||||||||||||||
281|2019|10|12|||||||||||||||||||||||||
281|2019|10|13|||||||||||||||||||||||||
281|2019|10|14|||||||||||||||||||||||||
281|2019|10|15|4|6|0||||||||||||||||||||||
281|2019|10|16|||||||||||||||||||||||||
281|2019|10|17|||||||||||||||||||||||||
281|2019|10|18|||||||||3|7|0|5|5|5|10|0|||||0|||5|
281|2019|10|19|1|3|6|20|0||||||||||||||||||||
281|2019|10|20|||||||||||||||||||||||||
281|2019|10|21|||||||||||||||||||||||||
281|2019|10|22|||||||||||||||||||||||||
281|2019|10|23|||||||||||||||||0||||||||
281|2019|10|24|||||||||||||||0||||||||||
281|2019|10|25|||||||||||||||||||||||||
281|2019|10|26|||||||||||||||||||||||||
281|2019|10|27|||||||||||||||||||||||||
281|2019|10|28|||||||||||||||||||||||||
281|2019|10|29|||||||||||||||||||||||||
281|2019|10|30|||||||||||||||||||||||||
281|2019|10|31|||||||||||||||||||||||||
281|2019|11|1|||||||||||||||||||||||||
281|2019|11|2|||||||||||||||||||||||||
281|2019|11|3||||||||||||||||||65|||0||||
281|2019|11|4|||||||||||||||||||||||||
281|2019|11|5|||||||||||||||||||||||||
281|2019|11|6|||||||||||||||||||||||||
281|2019|11|7|||||||||||||||||||||||||
281|2019|11|8|||||||||||||||||||||||||
281|2019|11|9|||||||||||||||||||||||||
281|2019|11|10||||||||||||||||||||||||70|
281|2019|11|11|||0||||||||||||||||||||||
281|2019|11|12|||||||||||||||||||||||||
281|2019|11|13|||||||||||||||||||||||||
281|2019|11|14|||||||||||||||||||||||||
281|2019|11|15|||||||||||||||||||||||||
281|2019|11|16|||||||||||||||||||||||||
281|2019|11|17||||||||||||0|||||||||||||
281|2019|11|18|||5|||110|||10||||||||||||||||
281|2019|11|19|||||||||||||||||||||||||
281|2019|11|20|||||||||||||||||||||||||
281|2019|11|21|||||||||||||||||||||||||
281|2019|11|22|||||||||||||||||||||||||
281|2019|11|23|||||||||||||||||||||||||
281|2019|11|24|||||||||||||||||||||||||
281|2019|11|25|||||||||||||||||||||||||
281|2019|11|26|||||||||||||||||||||||||
281|2019|11|27|||||||||||||||||||||||||
281|2019|11|28|||||||||||||||||||||||||
281|2019|11|29|||||||||||||||||||||||||
281|2019|11|30|||||||||||||||||||||||||
281|2019|12|1|||0|||||||||1|||14|||80|||65|||70|
281|2019|12|2|||5||||||||||||||||||||||
281|2019|12|3|||||||||||||||||||||||||
281|2019|12|4|||||||||||||||||||||||||
281|2019|12|5|||||||||||||||||||||||||
281|2019|12|6|||||||||||||||||||||||||
281|2019|12|7|||||||||||||||||||||||||
281|2019|12|8|||||||||||||||||||||||||
281|2019|12|9|||||||||||||||||||||||||
281|2019|12|10|||||||||||||||||||||||||
281|2019|12|11|||||||||||||||||||||||||
281|2019|12|12|||||||||||||||||||||||||
281|2019|12|13|||||||||||||||||||||||||
281|2019|12|14|||||||||||||||||||||||||
281|2019|12|15|||0||||||||||||||||||||||
281|2019|12|16|||||||||||||||||||||||||
281|2019|12|17||||||||||||0|||||||||||||
281|2019|12|18|||||||||||||||||||||||||
281|2019|12|19|||||||||||||||||||||||||
281|2019|12|20|||||||||||||||||||||||||
281|2019|12|21|||||||||||||||||||||||||
281|2019|12|22|||||||||||||||||||||||||
281|2019|12|23|||||||||||||||||||||||||
281|2019|12|24|||||||||||||||||||||||||
281|2019|12|25|||||||||||||||||||||||||
281|2019|12|26|||||||||0|||0|||15|||5|||||||
281|2019|12|27|||||||||||||||||||||||||
281|2019|12|28|||||||||||||||||||||||||
281|2019|12|29|||||||||||||||||||||10|||20|
281|2019|12|30|||20|||0|||||||||||||||||||
281|2019|12|31|||||||||||||||||||||||||
